case_id,fault_type,service_family,budget,rank,top1,top3,top5,avg_at_5,config
dbservice1_memory_1625384013,memory,database,0.1,1,1,1,1,1.0,error_heavier
dbservice1_memory_1625384013,memory,database,0.25,1,1,1,1,1.0,error_heavier
dbservice1_memory_1625384013,memory,database,0.5,1,1,1,1,1.0,error_heavier
webservice2_file_move_1625386200,file_move,web,0.1,1,1,1,1,1.0,error_heavier
webservice2_file_move_1625386200,file_move,web,0.25,2,0,1,1,0.8,error_heavier
webservice2_file_move_1625386200,file_move,web,0.5,2,0,1,1,0.8,error_heavier
mobservice2_qr_expired_1625390816,qr_expired,mobile,0.1,1,1,1,1,1.0,error_heavier
mobservice2_qr_expired_1625390816,qr_expired,mobile,0.25,1,1,1,1,1.0,error_heavier
mobservice2_qr_expired_1625390816,qr_expired,mobile,0.5,1,1,1,1,1.0,error_heavier
logservice2_memory_1625396241,memory,logging,0.1,1,1,1,1,1.0,error_heavier
logservice2_memory_1625396241,memory,logging,0.25,2,0,1,1,0.8,error_heavier
logservice2_memory_1625396241,memory,logging,0.5,3,0,1,1,0.6,error_heavier
webservice1_file_move_1625400601,file_move,web,0.1,1,1,1,1,1.0,error_heavier
webservice1_file_move_1625400601,file_move,web,0.25,1,1,1,1,1.0,error_heavier
webservice1_file_move_1625400601,file_move,web,0.5,1,1,1,1,1.0,error_heavier
mobservice1_qr_expired_1625409300,qr_expired,mobile,0.1,1,1,1,1,1.0,error_heavier
mobservice1_qr_expired_1625409300,qr_expired,mobile,0.25,3,0,1,1,0.6,error_heavier
mobservice1_qr_expired_1625409300,qr_expired,mobile,0.5,5,0,0,1,0.2,error_heavier
dbservice1_memory_1625411468,memory,database,0.1,1,1,1,1,1.0,error_heavier
dbservice1_memory_1625411468,memory,database,0.25,1,1,1,1,1.0,error_heavier
dbservice1_memory_1625411468,memory,database,0.5,1,1,1,1,1.0,error_heavier
webservice1_memory_1625415630,memory,web,0.1,1,1,1,1,1.0,error_heavier
webservice1_memory_1625415630,memory,web,0.25,2,0,1,1,0.8,error_heavier
webservice1_memory_1625415630,memory,web,0.5,4,0,0,1,0.4,error_heavier
webservice2_memory_1625418006,memory,web,0.1,1,1,1,1,1.0,error_heavier
webservice2_memory_1625418006,memory,web,0.25,1,1,1,1,1.0,error_heavier
webservice2_memory_1625418006,memory,web,0.5,2,0,1,1,0.8,error_heavier
dbservice1_memory_1625418705,memory,database,0.1,1,1,1,1,1.0,error_heavier
dbservice1_memory_1625418705,memory,database,0.25,1,1,1,1,1.0,error_heavier
dbservice1_memory_1625418705,memory,database,0.5,1,1,1,1,1.0,error_heavier
redisservice1_memory_1625420467,memory,cache,0.1,1,1,1,1,1.0,error_heavier
redisservice1_memory_1625420467,memory,cache,0.25,3,0,1,1,0.6,error_heavier
redisservice1_memory_1625420467,memory,cache,0.5,5,0,0,1,0.2,error_heavier
logservice2_memory_1625421899,memory,logging,0.1,1,1,1,1,1.0,error_heavier
logservice2_memory_1625421899,memory,logging,0.25,3,0,1,1,0.6,error_heavier
logservice2_memory_1625421899,memory,logging,0.5,4,0,0,1,0.4,error_heavier
webservice2_memory_1625424557,memory,web,0.1,1,1,1,1,1.0,error_heavier
webservice2_memory_1625424557,memory,web,0.25,2,0,1,1,0.8,error_heavier
webservice2_memory_1625424557,memory,web,0.5,2,0,1,1,0.8,error_heavier
mobservice2_qr_expired_1625425284,qr_expired,mobile,0.1,1,1,1,1,1.0,error_heavier
mobservice2_qr_expired_1625425284,qr_expired,mobile,0.25,2,0,1,1,0.8,error_heavier
mobservice2_qr_expired_1625425284,qr_expired,mobile,0.5,2,0,1,1,0.8,error_heavier
logservice2_memory_1625425518,memory,logging,0.1,1,1,1,1,1.0,error_heavier
logservice2_memory_1625425518,memory,logging,0.25,3,0,1,1,0.6,error_heavier
logservice2_memory_1625425518,memory,logging,0.5,4,0,0,1,0.4,error_heavier
mobservice1_qr_expired_1625436871,qr_expired,mobile,0.1,1,1,1,1,1.0,error_heavier
mobservice1_qr_expired_1625436871,qr_expired,mobile,0.25,1,1,1,1,1.0,error_heavier
mobservice1_qr_expired_1625436871,qr_expired,mobile,0.5,1,1,1,1,1.0,error_heavier
logservice1_memory_1625437325,memory,logging,0.1,1,1,1,1,1.0,error_heavier
logservice1_memory_1625437325,memory,logging,0.25,2,0,1,1,0.8,error_heavier
logservice1_memory_1625437325,memory,logging,0.5,3,0,1,1,0.6,error_heavier
redisservice1_memory_1625453062,memory,cache,0.1,1,1,1,1,1.0,error_heavier
redisservice1_memory_1625453062,memory,cache,0.25,2,0,1,1,0.8,error_heavier
redisservice1_memory_1625453062,memory,cache,0.5,4,0,0,1,0.4,error_heavier
mobservice2_qr_expired_1625455022,qr_expired,mobile,0.1,1,1,1,1,1.0,error_heavier
mobservice2_qr_expired_1625455022,qr_expired,mobile,0.25,1,1,1,1,1.0,error_heavier
mobservice2_qr_expired_1625455022,qr_expired,mobile,0.5,1,1,1,1,1.0,error_heavier
logservice1_memory_1625455375,memory,logging,0.1,1,1,1,1,1.0,error_heavier
logservice1_memory_1625455375,memory,logging,0.25,3,0,1,1,0.6,error_heavier
logservice1_memory_1625455375,memory,logging,0.5,5,0,0,1,0.2,error_heavier
dbservice2_memory_1625459089,memory,database,0.1,1,1,1,1,1.0,error_heavier
dbservice2_memory_1625459089,memory,database,0.25,3,0,1,1,0.6,error_heavier
dbservice2_memory_1625459089,memory,database,0.5,3,0,1,1,0.6,error_heavier
dbservice2_memory_1625463515,memory,database,0.1,1,1,1,1,1.0,error_heavier
dbservice2_memory_1625463515,memory,database,0.25,3,0,1,1,0.6,error_heavier
dbservice2_memory_1625463515,memory,database,0.5,2,0,1,1,0.8,error_heavier
logservice2_memory_1625469878,memory,logging,0.1,1,1,1,1,1.0,error_heavier
logservice2_memory_1625469878,memory,logging,0.25,1,1,1,1,1.0,error_heavier
logservice2_memory_1625469878,memory,logging,0.5,5,0,0,1,0.2,error_heavier
mobservice1_qr_expired_1625473216,qr_expired,mobile,0.1,1,1,1,1,1.0,error_heavier
mobservice1_qr_expired_1625473216,qr_expired,mobile,0.25,3,0,1,1,0.6,error_heavier
mobservice1_qr_expired_1625473216,qr_expired,mobile,0.5,4,0,0,1,0.4,error_heavier
redisservice1_memory_1625473678,memory,cache,0.1,1,1,1,1,1.0,error_heavier
redisservice1_memory_1625473678,memory,cache,0.25,1,1,1,1,1.0,error_heavier
redisservice1_memory_1625473678,memory,cache,0.5,2,0,1,1,0.8,error_heavier
logservice1_memory_1625474243,memory,logging,0.1,1,1,1,1,1.0,error_heavier
logservice1_memory_1625474243,memory,logging,0.25,2,0,1,1,0.8,error_heavier
logservice1_memory_1625474243,memory,logging,0.5,3,0,1,1,0.6,error_heavier
logservice2_memory_1625483091,memory,logging,0.1,1,1,1,1,1.0,error_heavier
logservice2_memory_1625483091,memory,logging,0.25,1,1,1,1,1.0,error_heavier
logservice2_memory_1625483091,memory,logging,0.5,1,1,1,1,1.0,error_heavier
mobservice2_qr_expired_1625489299,qr_expired,mobile,0.1,1,1,1,1,1.0,error_heavier
mobservice2_qr_expired_1625489299,qr_expired,mobile,0.25,2,0,1,1,0.8,error_heavier
mobservice2_qr_expired_1625489299,qr_expired,mobile,0.5,2,0,1,1,0.8,error_heavier
redisservice2_memory_1625493529,memory,cache,0.1,1,1,1,1,1.0,error_heavier
redisservice2_memory_1625493529,memory,cache,0.25,1,1,1,1,1.0,error_heavier
redisservice2_memory_1625493529,memory,cache,0.5,3,0,1,1,0.6,error_heavier
logservice1_memory_1625493602,memory,logging,0.1,1,1,1,1,1.0,error_heavier
logservice1_memory_1625493602,memory,logging,0.25,1,1,1,1,1.0,error_heavier
logservice1_memory_1625493602,memory,logging,0.5,2,0,1,1,0.8,error_heavier
webservice2_file_move_1625501400,file_move,web,0.1,1,1,1,1,1.0,error_heavier
webservice2_file_move_1625501400,file_move,web,0.25,2,0,1,1,0.8,error_heavier
webservice2_file_move_1625501400,file_move,web,0.5,1,1,1,1,1.0,error_heavier
mobservice1_qr_expired_1625505879,qr_expired,mobile,0.1,1,1,1,1,1.0,error_heavier
mobservice1_qr_expired_1625505879,qr_expired,mobile,0.25,1,1,1,1,1.0,error_heavier
mobservice1_qr_expired_1625505879,qr_expired,mobile,0.5,1,1,1,1,1.0,error_heavier
logservice1_memory_1625506342,memory,logging,0.1,1,1,1,1,1.0,error_heavier
logservice1_memory_1625506342,memory,logging,0.25,2,0,1,1,0.8,error_heavier
logservice1_memory_1625506342,memory,logging,0.5,2,0,1,1,0.8,error_heavier
webservice1_memory_1625506658,memory,web,0.1,1,1,1,1,1.0,error_heavier
webservice1_memory_1625506658,memory,web,0.25,3,0,1,1,0.6,error_heavier
webservice1_memory_1625506658,memory,web,0.5,5,0,0,1,0.2,error_heavier
redisservice1_memory_1625508996,memory,cache,0.1,1,1,1,1,1.0,error_heavier
redisservice1_memory_1625508996,memory,cache,0.25,1,1,1,1,1.0,error_heavier
redisservice1_memory_1625508996,memory,cache,0.5,3,0,1,1,0.6,error_heavier
logservice2_memory_1625511359,memory,logging,0.1,1,1,1,1,1.0,error_heavier
logservice2_memory_1625511359,memory,logging,0.25,2,0,1,1,0.8,error_heavier
logservice2_memory_1625511359,memory,logging,0.5,2,0,1,1,0.8,error_heavier
redisservice2_memory_1625512043,memory,cache,0.1,1,1,1,1,1.0,error_heavier
redisservice2_memory_1625512043,memory,cache,0.25,2,0,1,1,0.8,error_heavier
redisservice2_memory_1625512043,memory,cache,0.5,4,0,0,1,0.4,error_heavier
logservice2_memory_1625518598,memory,logging,0.1,1,1,1,1,1.0,error_heavier
logservice2_memory_1625518598,memory,logging,0.25,2,0,1,1,0.8,error_heavier
logservice2_memory_1625518598,memory,logging,0.5,2,0,1,1,0.8,error_heavier
logservice1_memory_1625519722,memory,logging,0.1,1,1,1,1,1.0,error_heavier
logservice1_memory_1625519722,memory,logging,0.25,1,1,1,1,1.0,error_heavier
logservice1_memory_1625519722,memory,logging,0.5,1,1,1,1,1.0,error_heavier
mobservice2_qr_expired_1625521837,qr_expired,mobile,0.1,1,1,1,1,1.0,error_heavier
mobservice2_qr_expired_1625521837,qr_expired,mobile,0.25,1,1,1,1,1.0,error_heavier
mobservice2_qr_expired_1625521837,qr_expired,mobile,0.5,2,0,1,1,0.8,error_heavier
webservice1_memory_1625522955,memory,web,0.1,1,1,1,1,1.0,error_heavier
webservice1_memory_1625522955,memory,web,0.25,3,0,1,1,0.6,error_heavier
webservice1_memory_1625522955,memory,web,0.5,5,0,0,1,0.2,error_heavier
mobservice2_memory_1625527607,memory,mobile,0.1,1,1,1,1,1.0,error_heavier
mobservice2_memory_1625527607,memory,mobile,0.25,2,0,1,1,0.8,error_heavier
mobservice2_memory_1625527607,memory,mobile,0.5,1,1,1,1,1.0,error_heavier
logservice2_memory_1625530676,memory,logging,0.1,1,1,1,1,1.0,error_heavier
logservice2_memory_1625530676,memory,logging,0.25,1,1,1,1,1.0,error_heavier
logservice2_memory_1625530676,memory,logging,0.5,3,0,1,1,0.6,error_heavier
logservice2_memory_1625537669,memory,logging,0.1,1,1,1,1,1.0,error_heavier
logservice2_memory_1625537669,memory,logging,0.25,1,1,1,1,1.0,error_heavier
logservice2_memory_1625537669,memory,logging,0.5,2,0,1,1,0.8,error_heavier
mobservice1_qr_expired_1625542705,qr_expired,mobile,0.1,1,1,1,1,1.0,error_heavier
mobservice1_qr_expired_1625542705,qr_expired,mobile,0.25,2,0,1,1,0.8,error_heavier
mobservice1_qr_expired_1625542705,qr_expired,mobile,0.5,3,0,1,1,0.6,error_heavier
webservice1_memory_1625546136,memory,web,0.1,1,1,1,1,1.0,error_heavier
webservice1_memory_1625546136,memory,web,0.25,2,0,1,1,0.8,error_heavier
webservice1_memory_1625546136,memory,web,0.5,3,0,1,1,0.6,error_heavier
mobservice2_memory_1625552888,memory,mobile,0.1,1,1,1,1,1.0,error_heavier
mobservice2_memory_1625552888,memory,mobile,0.25,3,0,1,1,0.6,error_heavier
mobservice2_memory_1625552888,memory,mobile,0.5,3,0,1,1,0.6,error_heavier
mobservice2_qr_expired_1625553275,qr_expired,mobile,0.1,1,1,1,1,1.0,error_heavier
mobservice2_qr_expired_1625553275,qr_expired,mobile,0.25,1,1,1,1,1.0,error_heavier
mobservice2_qr_expired_1625553275,qr_expired,mobile,0.5,1,1,1,1,1.0,error_heavier
webservice2_file_move_1625559000,file_move,web,0.1,1,1,1,1,1.0,error_heavier
webservice2_file_move_1625559000,file_move,web,0.25,3,0,1,1,0.6,error_heavier
webservice2_file_move_1625559000,file_move,web,0.5,5,0,0,1,0.2,error_heavier
dbservice2_memory_1625564139,memory,database,0.1,1,1,1,1,1.0,error_heavier
dbservice2_memory_1625564139,memory,database,0.25,1,1,1,1,1.0,error_heavier
dbservice2_memory_1625564139,memory,database,0.5,1,1,1,1,1.0,error_heavier
logservice2_memory_1625567926,memory,logging,0.1,1,1,1,1,1.0,error_heavier
logservice2_memory_1625567926,memory,logging,0.25,3,0,1,1,0.6,error_heavier
logservice2_memory_1625567926,memory,logging,0.5,3,0,1,1,0.6,error_heavier
logservice2_memory_1625572292,memory,logging,0.1,1,1,1,1,1.0,error_heavier
logservice2_memory_1625572292,memory,logging,0.25,3,0,1,1,0.6,error_heavier
logservice2_memory_1625572292,memory,logging,0.5,4,0,0,1,0.4,error_heavier
dbservice1_memory_1625578885,memory,database,0.1,1,1,1,1,1.0,error_heavier
dbservice1_memory_1625578885,memory,database,0.25,1,1,1,1,1.0,error_heavier
dbservice1_memory_1625578885,memory,database,0.5,5,0,0,1,0.2,error_heavier
dbservice2_memory_1625579430,memory,database,0.1,1,1,1,1,1.0,error_heavier
dbservice2_memory_1625579430,memory,database,0.25,3,0,1,1,0.6,error_heavier
dbservice2_memory_1625579430,memory,database,0.5,1,1,1,1,1.0,error_heavier
mobservice1_qr_expired_1625580525,qr_expired,mobile,0.1,1,1,1,1,1.0,error_heavier
mobservice1_qr_expired_1625580525,qr_expired,mobile,0.25,2,0,1,1,0.8,error_heavier
mobservice1_qr_expired_1625580525,qr_expired,mobile,0.5,3,0,1,1,0.6,error_heavier
dbservice1_memory_1625582957,memory,database,0.1,1,1,1,1,1.0,error_heavier
dbservice1_memory_1625582957,memory,database,0.25,3,0,1,1,0.6,error_heavier
dbservice1_memory_1625582957,memory,database,0.5,3,0,1,1,0.6,error_heavier
mobservice2_memory_1625584788,memory,mobile,0.1,1,1,1,1,1.0,error_heavier
mobservice2_memory_1625584788,memory,mobile,0.25,2,0,1,1,0.8,error_heavier
mobservice2_memory_1625584788,memory,mobile,0.5,5,0,0,1,0.2,error_heavier
mobservice2_qr_expired_1625586485,qr_expired,mobile,0.1,1,1,1,1,1.0,error_heavier
mobservice2_qr_expired_1625586485,qr_expired,mobile,0.25,2,0,1,1,0.8,error_heavier
mobservice2_qr_expired_1625586485,qr_expired,mobile,0.5,2,0,1,1,0.8,error_heavier
dbservice2_memory_1625587157,memory,database,0.1,1,1,1,1,1.0,error_heavier
dbservice2_memory_1625587157,memory,database,0.25,2,0,1,1,0.8,error_heavier
dbservice2_memory_1625587157,memory,database,0.5,4,0,0,1,0.4,error_heavier
webservice2_file_move_1625587800,file_move,web,0.1,1,1,1,1,1.0,error_heavier
webservice2_file_move_1625587800,file_move,web,0.25,3,0,1,1,0.6,error_heavier
webservice2_file_move_1625587800,file_move,web,0.5,3,0,1,1,0.6,error_heavier
webservice1_memory_1625607930,memory,web,0.1,1,1,1,1,1.0,error_heavier
webservice1_memory_1625607930,memory,web,0.25,3,0,1,1,0.6,error_heavier
webservice1_memory_1625607930,memory,web,0.5,4,0,0,1,0.4,error_heavier
redisservice1_memory_1625609699,memory,cache,0.1,1,1,1,1,1.0,error_heavier
redisservice1_memory_1625609699,memory,cache,0.25,1,1,1,1,1.0,error_heavier
redisservice1_memory_1625609699,memory,cache,0.5,1,1,1,1,1.0,error_heavier
webservice2_memory_1625614232,memory,web,0.1,1,1,1,1,1.0,error_heavier
webservice2_memory_1625614232,memory,web,0.25,2,0,1,1,0.8,error_heavier
webservice2_memory_1625614232,memory,web,0.5,1,1,1,1,1.0,error_heavier
logservice2_memory_1625617463,memory,logging,0.1,1,1,1,1,1.0,error_heavier
logservice2_memory_1625617463,memory,logging,0.25,3,0,1,1,0.6,error_heavier
logservice2_memory_1625617463,memory,logging,0.5,4,0,0,1,0.4,error_heavier
redisservice2_memory_1625620800,memory,cache,0.1,1,1,1,1,1.0,error_heavier
redisservice2_memory_1625620800,memory,cache,0.25,3,0,1,1,0.6,error_heavier
redisservice2_memory_1625620800,memory,cache,0.5,3,0,1,1,0.6,error_heavier
mobservice1_qr_expired_1625625195,qr_expired,mobile,0.1,1,1,1,1,1.0,error_heavier
mobservice1_qr_expired_1625625195,qr_expired,mobile,0.25,2,0,1,1,0.8,error_heavier
mobservice1_qr_expired_1625625195,qr_expired,mobile,0.5,3,0,1,1,0.6,error_heavier
logservice2_memory_1625630457,memory,logging,0.1,1,1,1,1,1.0,error_heavier
logservice2_memory_1625630457,memory,logging,0.25,3,0,1,1,0.6,error_heavier
logservice2_memory_1625630457,memory,logging,0.5,1,1,1,1,1.0,error_heavier
webservice1_file_move_1625631001,file_move,web,0.1,1,1,1,1,1.0,error_heavier
webservice1_file_move_1625631001,file_move,web,0.25,1,1,1,1,1.0,error_heavier
webservice1_file_move_1625631001,file_move,web,0.5,1,1,1,1,1.0,error_heavier
redisservice1_memory_1625631347,memory,cache,0.1,1,1,1,1,1.0,error_heavier
redisservice1_memory_1625631347,memory,cache,0.25,1,1,1,1,1.0,error_heavier
redisservice1_memory_1625631347,memory,cache,0.5,1,1,1,1,1.0,error_heavier
mobservice2_qr_expired_1625632041,qr_expired,mobile,0.1,1,1,1,1,1.0,error_heavier
mobservice2_qr_expired_1625632041,qr_expired,mobile,0.25,1,1,1,1,1.0,error_heavier
mobservice2_qr_expired_1625632041,qr_expired,mobile,0.5,2,0,1,1,0.8,error_heavier
dbservice2_memory_1625634388,memory,database,0.1,1,1,1,1,1.0,error_heavier
dbservice2_memory_1625634388,memory,database,0.25,2,0,1,1,0.8,error_heavier
dbservice2_memory_1625634388,memory,database,0.5,3,0,1,1,0.6,error_heavier
dbservice1_memory_1625637896,memory,database,0.1,1,1,1,1,1.0,error_heavier
dbservice1_memory_1625637896,memory,database,0.25,3,0,1,1,0.6,error_heavier
dbservice1_memory_1625637896,memory,database,0.5,1,1,1,1,1.0,error_heavier
logservice1_memory_1625642174,memory,logging,0.1,1,1,1,1,1.0,error_heavier
logservice1_memory_1625642174,memory,logging,0.25,1,1,1,1,1.0,error_heavier
logservice1_memory_1625642174,memory,logging,0.5,3,0,1,1,0.6,error_heavier
logservice2_memory_1625644104,memory,logging,0.1,1,1,1,1,1.0,error_heavier
logservice2_memory_1625644104,memory,logging,0.25,3,0,1,1,0.6,error_heavier
logservice2_memory_1625644104,memory,logging,0.5,5,0,0,1,0.2,error_heavier
webservice2_memory_1625649699,memory,web,0.1,1,1,1,1,1.0,error_heavier
webservice2_memory_1625649699,memory,web,0.25,1,1,1,1,1.0,error_heavier
webservice2_memory_1625649699,memory,web,0.5,5,0,0,1,0.2,error_heavier
dbservice2_memory_1625656892,memory,database,0.1,1,1,1,1,1.0,error_heavier
dbservice2_memory_1625656892,memory,database,0.25,1,1,1,1,1.0,error_heavier
dbservice2_memory_1625656892,memory,database,0.5,4,0,0,1,0.4,error_heavier
webservice1_memory_1625662559,memory,web,0.1,1,1,1,1,1.0,error_heavier
webservice1_memory_1625662559,memory,web,0.25,2,0,1,1,0.8,error_heavier
webservice1_memory_1625662559,memory,web,0.5,4,0,0,1,0.4,error_heavier
mobservice1_qr_expired_1625667731,qr_expired,mobile,0.1,1,1,1,1,1.0,error_heavier
mobservice1_qr_expired_1625667731,qr_expired,mobile,0.25,3,0,1,1,0.6,error_heavier
mobservice1_qr_expired_1625667731,qr_expired,mobile,0.5,3,0,1,1,0.6,error_heavier
mobservice1_memory_1625667742,memory,mobile,0.1,1,1,1,1,1.0,error_heavier
mobservice1_memory_1625667742,memory,mobile,0.25,3,0,1,1,0.6,error_heavier
mobservice1_memory_1625667742,memory,mobile,0.5,5,0,0,1,0.2,error_heavier
dbservice2_memory_1625669580,memory,database,0.1,1,1,1,1,1.0,error_heavier
dbservice2_memory_1625669580,memory,database,0.25,2,0,1,1,0.8,error_heavier
dbservice2_memory_1625669580,memory,database,0.5,3,0,1,1,0.6,error_heavier
dbservice1_memory_1625671282,memory,database,0.1,1,1,1,1,1.0,error_heavier
dbservice1_memory_1625671282,memory,database,0.25,2,0,1,1,0.8,error_heavier
dbservice1_memory_1625671282,memory,database,0.5,5,0,0,1,0.2,error_heavier
logservice1_memory_1625673674,memory,logging,0.1,1,1,1,1,1.0,error_heavier
logservice1_memory_1625673674,memory,logging,0.25,3,0,1,1,0.6,error_heavier
logservice1_memory_1625673674,memory,logging,0.5,5,0,0,1,0.2,error_heavier
dbservice1_memory_1625675230,memory,database,0.1,1,1,1,1,1.0,error_heavier
dbservice1_memory_1625675230,memory,database,0.25,1,1,1,1,1.0,error_heavier
dbservice1_memory_1625675230,memory,database,0.5,4,0,0,1,0.4,error_heavier
mobservice2_qr_expired_1625675866,qr_expired,mobile,0.1,1,1,1,1,1.0,error_heavier
mobservice2_qr_expired_1625675866,qr_expired,mobile,0.25,1,1,1,1,1.0,error_heavier
mobservice2_qr_expired_1625675866,qr_expired,mobile,0.5,3,0,1,1,0.6,error_heavier
mobservice2_memory_1625676811,memory,mobile,0.1,1,1,1,1,1.0,error_heavier
mobservice2_memory_1625676811,memory,mobile,0.25,1,1,1,1,1.0,error_heavier
mobservice2_memory_1625676811,memory,mobile,0.5,1,1,1,1,1.0,error_heavier
dbservice1_memory_1625679820,memory,database,0.1,1,1,1,1,1.0,error_heavier
dbservice1_memory_1625679820,memory,database,0.25,2,0,1,1,0.8,error_heavier
dbservice1_memory_1625679820,memory,database,0.5,5,0,0,1,0.2,error_heavier
mobservice2_memory_1625680798,memory,mobile,0.1,1,1,1,1,1.0,error_heavier
mobservice2_memory_1625680798,memory,mobile,0.25,2,0,1,1,0.8,error_heavier
mobservice2_memory_1625680798,memory,mobile,0.5,1,1,1,1,1.0,error_heavier
redisservice2_memory_1625692590,memory,cache,0.1,1,1,1,1,1.0,error_heavier
redisservice2_memory_1625692590,memory,cache,0.25,1,1,1,1,1.0,error_heavier
redisservice2_memory_1625692590,memory,cache,0.5,2,0,1,1,0.8,error_heavier
mobservice2_memory_1625692971,memory,mobile,0.1,1,1,1,1,1.0,error_heavier
mobservice2_memory_1625692971,memory,mobile,0.25,2,0,1,1,0.8,error_heavier
mobservice2_memory_1625692971,memory,mobile,0.5,3,0,1,1,0.6,error_heavier
mobservice2_memory_1625697606,memory,mobile,0.1,1,1,1,1,1.0,error_heavier
